sensor;timestamp;timestamp_str;temperature
13162055;1526074816;11/05/2018 21:40;-21,50
13162055;1526074846;11/05/2018 21:40;-21,70
11163328;1526074864;11/05/2018 21:41;-18,70
13162055;1526074876;11/05/2018 21:41;-21,70
13162055;1526074906;11/05/2018 21:41;-21,70
11163328;1526074924;11/05/2018 21:42;-18,80
13162055;1526074936;11/05/2018 21:42;-21,80
13162055;1526074966;11/05/2018 21:42;-21,80
11163328;1526074984;11/05/2018 21:43;-18,90
13162055;1526074996;11/05/2018 21:43;-22,00
13162055;1526075026;11/05/2018 21:43;-22,00
11163328;1526075044;11/05/2018 21:44;-18,90
13162055;1526075056;11/05/2018 21:44;-22,00
13162055;1526075086;11/05/2018 21:44;-22,00
0972JSD_3;1526075087;11/05/2018 21:44;-18,67
11163328;1526075104;11/05/2018 21:45;-19,00
13162055;1526075116;11/05/2018 21:45;-22,00
13162055;1526075146;11/05/2018 21:45;-22,00
11163328;1526075164;11/05/2018 21:46;-19,00
13162055;1526075176;11/05/2018 21:46;-22,00
13162055;1526075206;11/05/2018 21:46;-22,00
11163328;1526075224;11/05/2018 21:47;-19,10
13162055;1526075236;11/05/2018 21:47;-22,00
13162055;1526075266;11/05/2018 21:47;-21,80
11163328;1526075284;11/05/2018 21:48;-19,10
13162055;1526075296;11/05/2018 21:48;-21,80
13162055;1526075326;11/05/2018 21:48;-21,80
11163328;1526075344;11/05/2018 21:49;-19,20
13162055;1526075356;11/05/2018 21:49;-21,80
0972JSD_4;1526075382;11/05/2018 21:49;-18,33
13162055;1526075386;11/05/2018 21:49;-21,80
11163328;1526075404;11/05/2018 21:50;-19,20
13162055;1526075416;11/05/2018 21:50;-21,80
13162055;1526075446;11/05/2018 21:50;-21,80
11163328;1526075464;11/05/2018 21:51;-19,20
13162055;1526075476;11/05/2018 21:51;-21,80
13162055;1526075506;11/05/2018 21:51;-21,80
11163328;1526075524;11/05/2018 21:52;-19,30
13162055;1526075536;11/05/2018 21:52;-21,80
13162055;1526075566;11/05/2018 21:52;-21,80
11163328;1526075584;11/05/2018 21:53;-19,30
13162055;1526075596;11/05/2018 21:53;-22,00
13162055;1526075626;11/05/2018 21:53;-22,00
11163328;1526075644;11/05/2018 21:54;-19,40
13162055;1526075656;11/05/2018 21:54;-22,00
